"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1395";"METHYLTESTOSTERONE";"4";"302.46";"0";"4.27";"17-METHYLTESTOSTERONE";"C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL3754631";"";"0";"414.51";"1";"5.49";"5f";"COc1cc(\C=C\C(=O)N(Cc2cccc3[nH]c4ccccc4c23)C(C)C)ccc1O";"IC50";"'='";"22000";"nM";"4.66";"";"";"UO_0000065";"11.24";"0.21";"-0.83";"7.1";"False";"CHEMBL3755054";"Inhibition of human AChE using ATC as substrate preincubated for 5 mins followed by substrate addition measured after 2 mins by Ellman's assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751731";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";""
"CHEMBL430403";"";"0";"378.47";"0";"4.21";"8";"CCOC(=O)C1=C(C)Oc2nc3CCCCc3c(N)c2C1c4ccc(C)cc4";"IC50";"'='";"182";"nM";"6.74";"";"";"UO_0000065";"17.81";"0.33";"2.53";"9.05";"False";"CHEMBL3090662";"Inhibition of acetylcholinesterase (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085748";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";""
"CHEMBL3759958";"";"0";"566.82";"2";"8.48";"6";"CCC(C)C(=O)[C@@H]1C(=O)[C@]2(CC=C(C)C)OC(=O)[C@](C\C=C(/C)\CCC=C(C)C)(C[C@@H](CC=C(C)C)C1(C)C)C2=O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3761046";"Inhibition of human erythrocyte AChE using acetylthiocholine as substrate assessed as substrate hydrolysis preincubated for 20 mins followed by substrate addition measured after 30 mins by Ellman's assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758147";"1";"Scientific Literature";"J. Nat. Prod.";"2015";""
"CHEMBL3586200";"";"0";"636.87";"2";"7.07";"5";"C[C@@]12CC[C@@H]3[C@](C)(CC[C@H](OC(=O)CCc4ccc(O)cc4)[C@]3(C)C(=O)O)[C@H]1CC[C@H]5C(=CC[C@H]6[C@@](C)(CO)[C@H](O)CC[C@]56C)C2";"IC50";"'='";"1690";"nM";"5.77";"";"";"UO_0000065";"9.06";"0.17";"-1.3";"4.64";"False";"CHEMBL3588424";"Inhibition of AChE (unknown origin) using acetylthiocholine as substrate assessed as substrate hydrolysis by spectrophotometric/Ellman method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585347";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL3586595";"";"0";"449.98";"1";"5.62";"24";"Cl.CN(Cc1ccccc1)Cc2ccc(COc3ccc4C(=C(C)C(=O)Oc4c3)C)cc2";"IC50";"'='";"450";"nM";"6.35";"";"";"UO_0000065";"15.35";"0.28";"0.73";"14.87";"False";"CHEMBL3588483";"Inhibition of human recombinant AChE by spectrophotometric Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585305";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3586605";"";"0";"474.99";"1";"5.49";"34";"Cl.CN(Cc1ccc(COc2ccc3C(=C(C)C(=O)Oc3c2)C)cc1)Cc4ccc(cc4)C#N";"IC50";"'='";"3900";"nM";"5.41";"";"";"UO_0000065";"12.33";"0.22";"-0.08";"8.14";"False";"CHEMBL3588483";"Inhibition of human recombinant AChE by spectrophotometric Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585305";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL8706";"CLORGILINE";"0";"272.18";"0";"3.33";"Clorgyline";"CN(CCCOc1ccc(Cl)cc1Cl)CC#C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3588483";"Inhibition of human recombinant AChE by spectrophotometric Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585305";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3828679";"";"0";"501.51";"1";"5.03";"3j";"[Br-].CCCCCCCCCC(C)C1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1";"IC50";"'='";"460";"nM";"6.34";"";"";"UO_0000065";"15.03";"0.29";"1.31";"12.22";"False";"CHEMBL3830392";"Inhibition of human AChE assessed as acetylthiocholine hydrolysis preincubated for 10 mins followed by addition of substrate measured after 2 mins by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826971";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";""
"CHEMBL3920567";"";"0";"325.36";"0";"3.74";"8";"CCN(C)C(=O)Oc1ccccc1C(=O)\C=C\c2ccc(O)cc2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3869993";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3868624";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL3600551";"";"0";"649.37";"2";"11.74";"3g";"CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCCCCCCCNc5c6CCCCc6nc7ccccc57";"IC50";"'='";"1.92";"nM";"8.72";"";"";"UO_0000065";"13.42";"0.25";"-3.02";"17.49";"False";"CHEMBL3603059";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated with enzyme for 20 mins prior to substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3600329";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL3928840";"";"0";"443.59";"1";"7.01";"5d";"Cc1ccc(\C=C\2/CN(Cc3ccc4ccccc4c3)C\C(=C/c5ccc(C)cc5)\C2=O)cc1";"IC50";"'='";"1590";"nM";"5.8";"";"";"UO_0000065";"13.07";"0.23";"-1.21";"28.55";"False";"CHEMBL3872094";"Inhibition of acetylcholinesterase (unknown origin) assessed as reduction in formation of 5-thio-2-nitrobenzoate from acetylthiocholine iodide preincubated for 15 mins followed by substrate addition measured after 30 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3871299";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL3939604";"";"0";"339.39";"0";"4.04";"11";"CCN(C)C(=O)Oc1cccc(c1)C(=O)\C=C\c2ccc(OC)cc2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3869993";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3868624";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL3980820";"";"0";"311.34";"0";"3.35";"17";"CN(C)C(=O)Oc1cccc(\C=C\C(=O)c2ccc(O)cc2)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3869993";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 15 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3868624";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL3943450";"";"0";"397.49";"0";"4.5";"3d";"COc1cc2CC(CC3CCN(Cc4ccccc4F)CC3)C(=O)c2cc1OC";"IC50";"'='";"32";"nM";"7.5";"";"";"UO_0000065";"18.86";"0.35";"2.99";"19.33";"False";"CHEMBL3870531";"Inhibition of human erythrocytes AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured up to 3 mins by Ellman's method";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870312";"1";"Scientific Literature";"Eur J Med Chem";"2016";""
"CHEMBL3577510";"";"0";"533.62";"2";"5.79";"15i";"COc1ccccc1CN(C)CCCCOc2ccc(cc2)C3=CC(=O)c4c(O3)cc(OC)c(OC)c4OC";"IC50";"'='";"500";"nM";"6.3";"";"";"UO_0000065";"11.81";"0.22";"0.51";"7.92";"False";"CHEMBL3579635";"Inhibition of AChE in human erythrocytes using acetylthiocholine iodide as substrate after 15 mins by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3576829";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL3577520";"";"0";"519.59";"2";"5.48";"16b";"CCN(CCCOc1ccc(cc1)C2=CC(=O)c3c(O)c(OC)c(OC)cc3O2)Cc4ccccc4OC";"IC50";"'='";"900";"nM";"6.05";"";"";"UO_0000065";"11.64";"0.22";"0.57";"6.67";"False";"CHEMBL3579635";"Inhibition of AChE in human erythrocytes using acetylthiocholine iodide as substrate after 15 mins by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3576829";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL3234040";"";"0";"706.63";"2";"7.61";"(+/-)-7h";"Cl.CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCc5ccc(CNC(=O)c6cc(O)c7C(=O)c8c(O)cccc8C(=O)c7c6)cc5";"IC50";"'='";"18.2";"nM";"7.74";"";"";"UO_0000065";"11.55";"0.22";"0.13";"6.02";"False";"CHEMBL3238626";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232829";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL95";"TACRINE";"4";"198.27";"0";"2.7";"THA";"Nc1c2CCCCc2nc3ccccc13";"IC50";"'='";"33.5";"nM";"7.47";"";"";"UO_0000065";"37.7";"0.68";"4.77";"19.21";"True";"CHEMBL644838";"Inhibition of acetylcholinesterase (AChE) of human red blood cell (type XIII) by modified radiometric AChE assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1126447";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1992";""
"CHEMBL3585775";"";"0";"364.42";"0";"2.52";"17";"COc1ccccc1C(C)NS(=O)(=O)NC(=O)OCc2ccccc2";"IC50";"'='";"0.02685";"nM";"10.57";"";"";"UO_0000065";"29.01";"0.58";"8.05";"11.28";"False";"CHEMBL3588578";"Inhibition of acetylcholinesterase (unknown origin) assessed as AChI hydrolysis using AChI and DTNB as substrate by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585326";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL659";"GALANTAMINE";"4";"287.36";"0";"1.85";"Galantamine";"COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24";"IC50";"'='";"2090";"nM";"5.68";"";"";"UO_0000065";"19.77";"0.37";"3.83";"13.55";"True";"CHEMBL2345676";"Inhibition of AChE (unknown origin) using acetylthiocholine iodide substrate by Ellman's method based spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331378";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL3582228";"";"0";"419.53";"1";"5.83";"46";"C(N1CCCCC1)c2ccc(cc2)c3cnc4[nH]c5cnc(cc5c4c3)c6cccnc6";"IC50";"'='";"493";"nM";"6.31";"";"";"UO_0000065";"15.03";"0.27";"0.48";"10.93";"False";"CHEMBL3584728";"Inhibition of human acetylcholine esterase by horseradish peroxidase-coupled fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580561";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL95";"TACRINE";"4";"198.27";"0";"2.7";"2";"Nc1c2CCCCc2nc3ccccc13";"IC50";"'='";"500";"nM";"6.3";"";"";"UO_0000065";"31.78";"0.57";"3.6";"16.19";"False";"CHEMBL3387411";"Inhibition of human recombinant AChE after 5 mins by Ellman method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351527";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL4064773";"";"0";"278.36";"0";"3.33";"21p";"CNc1nc(NCCc2ccccc2)c3ccccc3n1";"IC50";"'='";"8700";"nM";"5.06";"";"";"UO_0000065";"18.18";"0.33";"1.73";"10.15";"False";"CHEMBL4003411";"Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002588";"1";"Scientific Literature";"Eur J Med Chem";"2017";""
"CHEMBL3586582";"";"0";"393.53";"1";"5.48";"11";"CN(CCCCCCOc1ccc2C(=C(C)C(=O)Oc2c1)C)Cc3ccccc3";"IC50";"'='";"340";"nM";"6.47";"";"";"UO_0000065";"16.44";"0.3";"0.99";"15.16";"False";"CHEMBL3588483";"Inhibition of human recombinant AChE by spectrophotometric Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585305";"1";"Scientific Literature";"J. Med. Chem.";"2015";""
"CHEMBL3828443";"";"0";"476.53";"1";"5.01";"25";"CCCCCCCNC(=O)Oc1cccc(c1)n2cc(COc3ccc4C=CC(=O)Oc4c3)nn2";"IC50";"'='";"702";"nM";"6.15";"";"";"UO_0000065";"12.91";"0.24";"1.14";"5.67";"False";"CHEMBL3829830";"Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate preincubated for 120 mins followed by substrate addition by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826877";"1";"Scientific Literature";"J. Med. Chem.";"2016";"CHEMBL3307715"
"CHEMBL31184";"BENZO[DEF]CHRYSENE";"0";"252.32";"1";"5.74";"BENZO[A]PYRENE";"c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45";"IC50";"'='";"28000";"nM";"4.55";"";"";"UO_0000065";"18.04";"0.31";"-1.19";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL95";"TACRINE";"4";"198.27";"0";"2.7";"1";"Nc1c2CCCCc2nc3ccccc13";"IC50";"'='";"317";"nM";"6.5";"";"";"UO_0000065";"32.78";"0.59";"3.8";"16.7";"False";"CHEMBL2015198";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010698";"1";"Scientific Literature";"J. Med. Chem.";"2012";""
"CHEMBL3827734";"";"0";"582.74";"2";"7.07";"3";"CN(CCCOc1ccc2C3=C(CCCC3)C(=O)Oc2c1)Cc4cccc(OC(=O)NCCCCCc5ccccc5)c4";"IC50";"'='";"89.9";"nM";"7.05";"";"";"UO_0000065";"12.09";"0.22";"-0.02";"8.7";"False";"CHEMBL3829830";"Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate preincubated for 120 mins followed by substrate addition by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3826877";"1";"Scientific Literature";"J. Med. Chem.";"2016";"CHEMBL3307715"
"CHEMBL3754778";"";"0";"631.82";"2";"9.69";"3d";"COc1cccc2cc(CN(CCCCCCNc3c4CCCCCc4nc5ccccc35)Cc6oc7c(OC)cccc7c6)oc12";"IC50";"'='";"1036";"nM";"5.99";"";"";"UO_0000065";"9.47";"0.17";"-3.71";"8.21";"False";"CHEMBL3758061";"Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751805";"1";"Scientific Literature";"J. Med. Chem.";"2016";""
"CHEMBL3754341";"";"0";"543.71";"2";"8.89";"3a";"C(CCCN(Cc1oc2ccccc2c1)Cc3oc4ccccc4c3)CCNc5c6CCCc6nc7ccccc57";"IC50";"'='";"2070";"nM";"5.68";"";"";"UO_0000065";"10.45";"0.19";"-3.21";"10.44";"False";"CHEMBL3758061";"Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751805";"1";"Scientific Literature";"J. Med. Chem.";"2016";""
"CHEMBL95";"TACRINE";"4";"198.27";"0";"2.7";"Tacrine";"Nc1c2CCCCc2nc3ccccc13";"IC50";"'='";"19.95";"nM";"7.7";"";"";"UO_0000065";"38.84";"0.7";"5";"19.79";"False";"CHEMBL4023561";"Inhibition of human erythrocyte AChE using ATC iodide as substrate preincubated for 4.5 mins followed by substrate addition measured after 2.5 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020829";"1";"Scientific Literature";"J Med Chem";"2018";""
"CHEMBL3642057";"";"0";"660.3";"2";"9.03";"BDBM132088";"CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCCCCCCCCCCCNc3c4CCCCc4nc5ccc(Cl)cc35)cc12";"IC50";"'='";"7";"nM";"8.15";"";"264585";"UO_0000065";"12.35";"0.24";"-0.88";"7.54";"False";"CHEMBL3705962";"Inhibition Assay: The biological activity of the compounds of general formula (I) towards the cholinesterase inhibition was evaluated using Ellman's method (Ellman, G. L.; Courtney, K. D.; Anders, B.; Featherstone, R. M. Biochem. Pharmacol. 1961, 7, 88-95).This method of evaluation of the cholinesterase inhibitors activity is based on the fact that acetyl/butyrylcholinesterase interacts with the inhibitor, which prevents the acetyl/butyrylcholine hydrolysis. The inhibitor causes the enzyme activity drop which is dependent on the inhibitor concentration. The enzyme unbound with the inhibitor is able to hydrolyze acetyl/butyrylthiocholine (ASCh/BSCh). The amount of the hydrolyzed ASCh/BSCh is measured indirectly, by quantification of the product of its reaction with DTNB (5,5Ã¢Â²-dithio-bis-2-nitrobenzoic acid). Ellman's method relies therefore on the spectrophotometric quantification of product of the reaction between acylthiocholine and DTNB.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639238";"37";"BindingDB Database";"";"2014";""
"CHEMBL85";"RISPERIDONE";"4";"410.49";"0";"3.59";"RISPERIDONE";"CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL3216778";"";"0";"787.57";"2";"11.22";"(+/-)-8e";"Cl.Cl.Cl.Cl.CC1=CC2CC(C1)c3c(C2)nc4cc(Cl)ccc4c3NCCCCCCCCCNc5c6CCCCc6nc7cc(Cl)ccc57";"IC50";"'='";"3.26";"nM";"8.49";"";"";"UO_0000065";"13.22";"0.26";"-2.73";"17.03";"False";"CHEMBL2015198";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins prior substrate addition measured after 5 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010698";"1";"Scientific Literature";"J. Med. Chem.";"2012";""
"CHEMBL3961103";"";"0";"427.59";"1";"5.07";"5c";"Oc1cccc2ccc(CN(CCCC3CCN(Cc4ccccc4)CC3)CC#C)nc12";"IC50";"'='";"1500";"nM";"5.82";"";"";"UO_0000065";"13.62";"0.25";"0.75";"14.71";"False";"CHEMBL3862302";"Inhibition of human recombinant AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate preincubated for 30 mins followed by substrate addition measured after 30 mins by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3861952";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715"
"CHEMBL95";"TACRINE";"4";"198.27";"0";"2.7";"SID104171104";"Nc1c2CCCCc2nc3ccccc13";"IC50";"'='";"200";"nM";"6.7";"";"";"UO_0000065";"33.79";"0.61";"4";"17.22";"True";"CHEMBL1771986";"Inhibition of AChE-induced amyloid beta aggregation";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1770076";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";""
"CHEMBL44657";"ETOPOSIDE";"4";"588.56";"2";"1.34";"ETOPOSIDE";"COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL53463";"DOXORUBICIN";"4";"543.53";"3";"0";"Doxorubicin";"COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
